id,realTimePosition,name,lastName,gender,age,country,business category ,company name,worth,worthChange,image,Rank,Population, % of World Population,Date,Source
9359,1951,Jiang wei,Jiang,M,56,China,Healthcare ,pharmaceuticals,1.0 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/f9d6a064550c4c3c3bda90dae6c1efe2/416x416.jpg?background=000000&cropX1=39&cropX2=744&cropY1=32&cropY2=738,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
9885,2090,Liang zhaoxian,Liang,None,53,China,Manufacturing ,appliances,1.0 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5a7cd4e1a7ea431690130af8/416x416.jpg?background=000000&cropX1=539&cropX2=1873&cropY1=97&cropY2=1432,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
3820,1905,Mi enhua,Mi,M,60,China,Fashion & Retail ,retail,1.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ab944eda7ea432fbc1d2d9c/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
1145,2146,Wang jianyi,Wang,M,55,China,Technology ,fiber optic cables,1.0 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5a7e374aa7ea4316901323f5/416x416.jpg?background=000000&cropX1=44&cropX2=1173&cropY1=78&cropY2=1208,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
4547,2114,Yao xinyi,Yao,None,53,China,Diversified ,air conditioning,1.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/064a602f59f8656c7e2a1765a579be37/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=219&cropY2=963,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
6862,1856,Zhu xingming,Zhu,M,51,China,Manufacturing ,electrical equipment,1.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/064a602f59f8656c7e2a1765a579be37/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=219&cropY2=963,1,"1,400,926,640",18.1%,17 Jan 2020,National population clock
6893,53,Joseph safra,Safra,None,79,Brazil,Finance and Investments ,banking,23.5 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/5722763231358e1869e2bbc0/416x416.jpg?background=000000&cropX1=161&cropX2=647&cropY1=16&cropY2=502,6,"211,001,325",2.72%,17 Jan 2020,National population clock
3873,570,Fernando roberto moreira salles,Moreira salles,M,72,Brazil,Diversified ,"banking, minerals",5.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066,6,"211,001,325",2.72%,17 Jan 2020,National population clock
3559,571,Walther moreira salles junior,Moreira salles junior,M,62,Brazil,Finance and Investments ,"banking, minerals",5.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b99aa31358e4955ace000/416x416.jpg?background=000000&cropX1=14&cropX2=2133&cropY1=183&cropY2=2304,6,"211,001,325",2.72%,17 Jan 2020,National population clock
4958,963,Abilio dos santos diniz,Diniz,M,81,Brazil,Fashion & Retail ,retail,3.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b795531358e4955acdd22/416x416.jpg?background=000000&cropX1=0&cropX2=3292&cropY1=330&cropY2=3620,6,"211,001,325",2.72%,17 Jan 2020,National population clock
2583,1207,Andre esteves,Esteves,M,49,Brazil,Finance and Investments ,banking,2.4 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b7b534bbe6f2652f4ee88/416x416.jpg?background=000000&cropX1=17&cropX2=2680&cropY1=6&cropY2=2667,6,"211,001,325",2.72%,17 Jan 2020,National population clock
9687,1713,Nevaldo rocha,Rocha,None,88,Brazil,Fashion & Retail ,retail,2.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/20107223316710d6afbd0e97ce816916/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=121&cropY2=865,6,"211,001,325",2.72%,17 Jan 2020,National population clock
4112,1274,Dulce pugliese de godoy bueno,De godoy bueno,None,70,Brazil,Healthcare ,"hospitals, health care",2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59de48ea31358e542c039b77/416x416.jpg?background=000000&cropX1=280&cropX2=2949&cropY1=0&cropY2=2667,6,"211,001,325",2.72%,17 Jan 2020,National population clock
7659,1376,Julio bozano,Bozano,M,82,Brazil,Finance and Investments ,banking,1.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,6,"211,001,325",2.72%,17 Jan 2020,National population clock
3900,1685,Lirio parisotto,Parisotto,None,64,Brazil,Finance and Investments ,investments,1.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56c619bce4b062f6b59a0c55/416x416.jpg?background=000000&cropX1=156&cropX2=692&cropY1=3&cropY2=540,6,"211,001,325",2.72%,17 Jan 2020,National population clock
3468,1853,Jose joao abdalla filho,Abdalla filho,M,,Brazil,Finance and Investments ,investments,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d285331358e4955acfe2b/416x416.jpg?background=000000&cropX1=1821&cropX2=5472&cropY1=0&cropY2=3648,6,"211,001,325",2.72%,17 Jan 2020,National population clock
3899,1813,Miguel krigsner,Krigsner,M,68,Brazil,Fashion & Retail ,cosmetics,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/b9ab1ce76ad01ef77189b9172be31aa1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=60&cropY2=804,6,"211,001,325",2.72%,17 Jan 2020,National population clock
1176,1922,Antonio luiz seabra,Seabra,M,75,Brazil,Fashion & Retail ,cosmetics,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b7bc2a7ea43169012ee41/416x416.jpg?background=000000&cropX1=914&cropX2=3583&cropY1=0&cropY2=2667,6,"211,001,325",2.72%,17 Jan 2020,National population clock
2226,1700,Daisy igel,Igel,None,90,Brazil,Energy ,"gas, petrochemicals",1.2 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/59510d964bbe6f18d786ffe9/416x416.jpg?background=000000&cropX1=652&cropX2=4308&cropY1=8&cropY2=3663,6,"211,001,325",2.72%,17 Jan 2020,National population clock
7634,1684,Maurizio billi,Billi,M,60,Brazil,Healthcare ,generic drugs,1.0 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5a7b8e8ea7ea43169012f07e/416x416.jpg?background=000000&cropX1=307&cropX2=843&cropY1=812&cropY2=1349,6,"211,001,325",2.72%,17 Jan 2020,National population clock
8839,2148,Elie horn,Horn,M,74,Brazil,Real Estate ,real estate,1.0 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/0557a8ea2c33392fcfe0f04570cba9a3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=108&cropY2=852,6,"211,001,325",2.72%,17 Jan 2020,National population clock
6760,51,Stefan quandt,Quandt,M,52,Germany,Automotive ,BMW,22.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56c7cdc0e4b062f6b59a2400/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=3&cropY2=743,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
3412,103,Hasso plattner,Plattner,M,74,Germany,Technology ,software,12.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e164e31358e4955ad1051/416x416.jpg?background=000000&cropX1=11&cropX2=2667&cropY1=23&cropY2=2680,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
2485,129,Alexander otto,Otto,M,50,Germany,Real Estate ,real estate,11.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e04f431358e4955ad0c06/416x416.jpg?background=000000&cropX1=126&cropX2=900&cropY1=176&cropY2=950,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
2453,110,Udo & harald tschira,Tschira,None,,Germany,Technology ,software,11.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
4684,142,Michael otto,Otto,M,75,Germany,Fashion & Retail ,"retail, real estate",11.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e2e6fa7ea431690132380/416x416.jpg?background=000000&cropX1=362&cropX2=3144&cropY1=8&cropY2=2792,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
4222,305,Aloys wobben,Wobben,M,66,Germany,Energy ,wind turbines,6.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e06824bbe6f2652f52343/416x416.jpg?background=000000&cropX1=482&cropX2=2369&cropY1=0&cropY2=1889,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
5874,262,Erivan haub,Haub,M,85,Germany,Fashion & Retail ,retail,6.4 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5a7e105931358e4955ad0e9b/416x416.jpg?background=000000&cropX1=2&cropX2=815&cropY1=29&cropY2=843,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
7753,300,Ralph dommermuth,Dommermuth,M,54,Germany,Technology ,internet service provider,5.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e38654bbe6f2652f52881/416x416.jpg?background=000000&cropX1=678&cropX2=3042&cropY1=0&cropY2=2362,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
7644,415,Elisabeth mohn,Mohn,F,77,Germany,Media & Entertainment ,publishing,5.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e1011a7ea431690131f77/416x416.jpg?background=000000&cropX1=1434&cropX2=4626&cropY1=7&cropY2=3196,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
6260,495,Juergen blickle,Blickle,M,71,Germany,Manufacturing ,auto parts,4.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/98c126cea0829deac65b48b44ed0e22e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=55&cropY2=796,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
1155,445,Alexandra schoerghuber,Schoerghuber,F,59,Germany,Real Estate ,real estate,4.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e05b04bbe6f2652f522fb/416x416.jpg?background=000000&cropX1=5&cropX2=2269&cropY1=250&cropY2=2515,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
2915,527,Paul gauselmann,Gauselmann,M,83,Germany,Gambling & Casinos ,gambling,4.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e366831358e4955ad128e/416x416.jpg?background=000000&cropX1=312&cropX2=2373&cropY1=326&cropY2=2388,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
5779,537,Matthias reimann-andersen,Reimann-andersen,M,53,Germany,Fashion & Retail ,consumer goods,4.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
1025,620,Axel oberwelland,Oberwelland,M,51,Germany,Food and Beverage ,candy,4.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/57d8876631358e16c5898f96/416x416.jpg?background=000000&cropX1=253&cropX2=672&cropY1=137&cropY2=556,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
1933,667,Andreas struengmann,Struengmann,M,68,Germany,Healthcare ,pharmaceuticals,3.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80ca9f31358e4955ad2cd9/416x416.jpg?background=000000&cropX1=0&cropX2=2194&cropY1=14&cropY2=2210,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
6248,668,Thomas struengmann,Struengmann,None,68,Germany,Healthcare ,pharmaceuticals,3.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e557831358e4955ad137a/416x416.jpg?background=000000&cropX1=0&cropX2=2573&cropY1=5&cropY2=2580,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
9192,775,Gabriele volkmann,Volkmann,F,,Germany,Automotive ,auto parts,3.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8ddae031358e4955adfc22/416x416.jpg?background=000000&cropX1=734&cropX2=2134&cropY1=46&cropY2=1446,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
5054,687,Maren otto,Otto,F,,Germany,Diversified ,"retail, real estate",3.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e2cd1a7ea431690132368/416x416.jpg?background=000000&cropX1=334&cropX2=1593&cropY1=572&cropY2=1832,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
4677,746,Yvonne bauer,Bauer,None,41,Germany,Media & Entertainment ,media,3.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e617731358e4955ad143f/416x416.jpg?background=000000&cropX1=197&cropX2=2860&cropY1=428&cropY2=3092,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
6398,801,Otto happel,Happel,M,70,Germany,Construction & Engineering ,engineering,3.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58a1e24031358e1a35ab441e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=288&cropY2=1032,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
7129,1026,Horst julius pudwill,Pudwill,None,73,Germany,Manufacturing ,manufacturing,2.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/aa4cf87b8afef94365eef79e8649f904/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
6356,1052,Peter unger,Unger,M,73,Germany,Automotive ,auto repair,2.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f334a4bbe6f2652f52f6e/416x416.jpg?background=000000&cropX1=76&cropX2=300&cropY1=2&cropY2=226,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
2193,1349,Dirk rossmann,Rossmann,M,71,Germany,Fashion & Retail ,drugstores,2.3 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e0f93a7ea431690131f59/416x416.jpg?background=000000&cropX1=6&cropX2=2740&cropY1=6&cropY2=2743,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
5534,1173,Hans-werner hector,Hector,M,78,Germany,Technology ,SAP,2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e15ec31358e4955ad1042/416x416.jpg?background=000000&cropX1=317&cropX2=1248&cropY1=121&cropY2=1053,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
9598,1252,Josef boquoi,Boquoi,None,84,Germany,Food and Beverage ,frozen foods,2.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a6759cca7ea4316901185ea/416x416.jpg?background=000000&cropX1=200&cropX2=770&cropY1=42&cropY2=612,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
7997,1265,Bernhard braun-luedicke,Braun-luedicke,M,41,Germany,Healthcare ,medical technology,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
8320,1387,Fritz draexlmaier,Draexlmaier,None,,Germany,Automotive ,auto parts,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/4918482bf6002ee65717261954ba7148/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
6085,1369,Thomas bruch,Bruch,M,68,Germany,Fashion & Retail ,retail,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/1edeb6db1484069b9169eba6abaacea4/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
1474,1406,Horst wortmann,Wortmann,M,77,Germany,Fashion & Retail ,footwear,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e182aa7ea431690132282/416x416.jpg?background=000000&cropX1=99&cropX2=859&cropY1=82&cropY2=841,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
2963,1573,Susanne zimmermann von siefart ,Zimmermann von siefart ,F,61,Germany,Manufacturing ,"vacuums, home cleaning products",1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/f3003f57a1ce583755a240f1d66540ee/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=85&cropY2=826,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
9684,1449,Johanna braun,Braun,F,38,Germany,Healthcare ,medical technology,1.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/7c49586f49000892959270e53710d139/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
9962,1533,Julia stoschek,Stoschek,F,43,Germany,Automotive ,auto parts,1.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e1ae24bbe6f2652f52654/416x416.jpg?background=000000&cropX1=846&cropX2=4153&cropY1=0&cropY2=3305,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
7775,1563,Regine leibinger,Leibinger,F,55,Germany,Manufacturing ,machine tools,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e38b54bbe6f2652f528a6/416x416.jpg?background=000000&cropX1=741&cropX2=4000&cropY1=567&cropY2=3823,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
5971,1692,Nicola leibinger-kammueller,Leibinger-kammueller,None,58,Germany,Manufacturing ,manufacturing,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e306031358e4955ad11cf/416x416.jpg?background=000000&cropX1=1814&cropX2=5505&cropY1=24&cropY2=3712,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
8372,2054,"Reinfried pohl, jr.",Pohl,None,58,Germany,Finance and Investments ,mutual funds,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
2076,2104,Frank otto,Otto,None,60,Germany,Fashion & Retail ,retail,1.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/c0d4f1ff9a0d79b34b9afad599537fae/416x416.jpg?background=000000&cropX1=217&cropX2=539&cropY1=11&cropY2=333,17,"83,149,300",1.07%,30 Sep 2019,National estimate[17]
8080,61,Hinduja family,Hinduja,M,,United Kingdom,Diversified ,diversified,19.5 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a8159ea4bbe6f2652f547d4/416x416.jpg?background=000000&cropX1=1029&cropX2=3189&cropY1=6&cropY2=2165,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
9353,89,James ratcliffe,Ratcliffe,None,65,United Kingdom,Manufacturing ,chemicals,16.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a815b254bbe6f2652f547e0/416x416.jpg?background=000000&cropX1=252&cropX2=2046&cropY1=814&cropY2=2608,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
5559,276,Ian & richard livingstone,Livingstone,M,,United Kingdom,Real Estate ,real estate,6.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ae0aff94bbe6f1adb89766d/416x416.jpg?background=000000&cropX1=0&cropX2=400&cropY1=0&cropY2=400,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
9714,331,Bruno schroder,Schroder,M,85,United Kingdom,Finance and Investments ,banking,6.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a70f09e4bbe6f2652f40d95/416x416.jpg?background=000000&cropX1=65&cropX2=241&cropY1=0&cropY2=176,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
1060,333,Laurence graff,Graff,M,80,United Kingdom,Fashion & Retail ,diamond jewelry,5.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a815de8a7ea4316901342af/416x416.jpg?background=000000&cropX1=205&cropX2=1196&cropY1=10&cropY2=1001,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
2102,400,Andrew currie,Currie,None,62,United Kingdom,Manufacturing ,chemicals,5.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58a0ae994bbe6f0e55869b78/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=24&cropY2=767,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
8622,391,Joe lewis,Lewis,M,81,United Kingdom,Finance and Investments ,investments,5.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
7781,627,Michael ashley,Ashley,M,53,United Kingdom,Fashion & Retail ,sports retailing,3.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a815eee31358e4955ad33b5/416x416.jpg?background=000000&cropX1=371&cropX2=2529&cropY1=257&cropY2=2417,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
5248,720,Bernard ecclestone,Ecclestone,None,87,United Kingdom,Sports ,Formula One,3.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a81552831358e4955ad3343/416x416.jpg?background=000000&cropX1=0&cropX2=4194&cropY1=0&cropY2=4192,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
5600,1128,Eddie & sol zakay,Zakay,None,,United Kingdom,Real Estate ,Real Estate,2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a70f2234bbe6f2652f40dcb/416x416.jpg?background=000000&cropX1=38&cropX2=390&cropY1=0&cropY2=352,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
4940,1184,Stephen rubin,Rubin,None,81,United Kingdom,Fashion & Retail ,sports apparel,1.9 BUSD,307.971 millions USD,https://specials-images.forbesimg.com/imageserve/56cc6ddbe4b062f6b59a516a/416x416.jpg?background=000000&cropX1=108&cropX2=739&cropY1=6&cropY2=638,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
4876,1460,Anthony langley,Langley,M,63,United Kingdom,Diversified ,manufacturing,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8c3d2b4bbe6f2652f5fb88/416x416.jpg?background=000000&cropX1=1&cropX2=632&cropY1=126&cropY2=757,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
5702,1420,Farhad moshiri,Moshiri,M,63,United Kingdom,Diversified ,diversified,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a81596431358e4955ad33a0/416x416.jpg?background=000000&cropX1=0&cropX2=1668&cropY1=6&cropY2=1673,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
5985,1611,Ian wood,Wood,M,75,United Kingdom,Energy ,energy services,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56cc68ace4b062f6b59a5100/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
4745,1733,Jasminder singh,Singh,M,67,United Kingdom,Real Estate ,hotels,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/8fb4b0d6a42a8185e60bd39594b5f2e6/416x416.jpg?background=000000&cropX1=143&cropX2=676&cropY1=8&cropY2=541,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
8616,1732,Alan howard,Howard,M,54,United Kingdom,Finance and Investments ,hedge funds,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/1c400b27776030240a1380c018559a12/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
9733,1801,Dennis gillings,Gillings,M,74,United Kingdom,Healthcare ,drug testing,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/0075a36cf9d5d678480cdc4d8d4e2cbe/416x416.jpg?background=000000&cropX1=177&cropX2=639&cropY1=3&cropY2=465,22,"66,435,600",0.856%,30 Jun 2018,National annual estimate[22]
7091,37,Tadashi yanai,Yanai,M,69,Japan,Fashion & Retail ,fashion retail,19.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ac24e1ca7ea432fbc1dc7fa/416x416.jpg?background=000000&cropX1=874&cropX2=2885&cropY1=491&cropY2=2501,11,"126,150,000",1.63%,1 Dec 2019,Monthly provisional estimate[12]
9633,265,Akira mori,Mori,None,81,Japan,Real Estate ,real estate,6.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ac24f4aa7ea432fbc1dc831/416x416.jpg?background=000000&cropX1=731&cropX2=3394&cropY1=6&cropY2=2667,11,"126,150,000",1.63%,1 Dec 2019,Monthly provisional estimate[12]
4146,418,Akio nitori,Nitori,M,74,Japan,Fashion & Retail ,home furnishings,4.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ac250e1a7ea432fbc1dc878/416x416.jpg?background=000000&cropX1=1114&cropX2=3777&cropY1=0&cropY2=2662,11,"126,150,000",1.63%,1 Dec 2019,Monthly provisional estimate[12]
7246,1082,Masateru uno,Uno,M,71,Japan,Fashion & Retail ,drugstores,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56cc38e9e4b062f6b59a4ffa/416x416.jpg?background=000000&cropX1=3&cropX2=621&cropY1=5&cropY2=624,11,"126,150,000",1.63%,1 Dec 2019,Monthly provisional estimate[12]
3272,2113,Kenji kasahara,Kasahara,None,42,Japan,Technology ,social network,1.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/d283d21478234e10076e54205b54c650/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=5&cropY2=749,11,"126,150,000",1.63%,1 Dec 2019,Monthly provisional estimate[12]
1928,1322,Yasuhiro fukushima,Fukushima,None,70,Japan,Media & Entertainment ,video games,1.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ac253e14bbe6f2310f13bf3/416x416.jpg?background=000000&cropX1=8&cropX2=1303&cropY1=13&cropY2=1307,11,"126,150,000",1.63%,1 Dec 2019,Monthly provisional estimate[12]
8035,2122,Yoshiyuki sankai,Sankai,M,59,Japan,Technology ,robotics,1.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ac25818a7ea432fbc1dc9bf/416x416.jpg?background=000000&cropX1=1291&cropX2=2908&cropY1=1051&cropY2=2667,11,"126,150,000",1.63%,1 Dec 2019,Monthly provisional estimate[12]
