id,realTimePosition,name,lastName,gender,age,country,business category ,company name,worth,worthChange,image
2682,1287,Mika anttonen,Anttonen,None,51,None,Energy ,oil & gas,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58b061b1a7ea431f321a1929/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=79&cropY2=823
7113,1277,Thor bjorgolfsson,Bjorgolfsson,M,51,None,Diversified ,investments,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e7c394bbe6f2652f52b10/416x416.jpg?background=000000&cropX1=1086&cropX2=3000&cropY1=23&cropY2=1936
2864,1296,Andrei bokarev,Bokarev,M,51,None,Manufacturing ,"metals, mining",2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
7997,1265,Bernhard braun-luedicke,Braun-luedicke,M,41,Germany,Healthcare ,medical technology,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
7884,1266,Eva maria braun-luedicke,Braun-luedicke,F,32,None,Healthcare ,medical technology,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
9313,1267,Friederike braun-luedicke,Braun-luedicke,F,35,None,Healthcare ,medical technology,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80916731358e4955ad29bf/416x416.jpg?background=000000&cropX1=1235&cropX2=3932&cropY1=8&cropY2=2703
7385,1067,Ron burkle,Burkle,M,65,None,Finance and Investments ,"supermarkets, investments",2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/55fab50ee4b0ffa7afe4aef8/416x416.jpg?background=000000&cropX1=127&cropX2=744&cropY1=60&cropY2=677
1818,1146,Vivek chand burman,Burman,M,81,None,Food and Beverage ,consumer goods,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f564631358e4955ad1c11/416x416.jpg?background=000000&cropX1=339&cropX2=1931&cropY1=300&cropY2=1893
4142,1276,Chen yung-tai,Chen,M,82,None,Real Estate ,real estate,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/250aa73982fb534adec6178d9b3218ff/416x416.jpg?background=000000&cropX1=126&cropX2=550&cropY1=409&cropY2=833
4868,1153,James clark,Clark,M,74,None,Technology ,"Netscape, investments",2.0 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/59de798131358e542c039ef4/416x416.jpg?background=000000&cropX1=524&cropX2=1382&cropY1=252&cropY2=1111
5146,1262,Christopher cline,Cline,None,59,United States,Energy ,coal,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59de7c1f31358e542c039f26/416x416.jpg?background=000000&cropX1=621&cropX2=1842&cropY1=330&cropY2=1551
8664,1220,Alexandra daitch,Daitch,F,55,United States,Food and Beverage ,Cargill,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59de7c1f31358e542c039f26/416x416.jpg?background=000000&cropX1=621&cropX2=1842&cropY1=330&cropY2=1551
4052,799,Dong wei,Dong,None,47,None,Healthcare ,pharmaceuticals,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59de7c1f31358e542c039f26/416x416.jpg?background=000000&cropX1=621&cropX2=1842&cropY1=330&cropY2=1551
8320,1387,Fritz draexlmaier,Draexlmaier,None,,Germany,Automotive ,auto parts,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/4918482bf6002ee65717261954ba7148/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=44&cropY2=788
1445,1219,Glenn dubin,Dubin,None,61,None,Finance and Investments ,hedge funds,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8dfd08a7ea431690141099/416x416.jpg?background=000000&cropX1=1452&cropX2=2856&cropY1=438&cropY2=1841
5737,1257,Robert duggan,Duggan,M,74,None,Healthcare ,pharmaceuticals,2.0 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/e3fd6b2d18ee5fda5cb316a7cea561d6/416x416.jpg?background=000000&cropX1=155&cropX2=551&cropY1=61&cropY2=457
6611,1452,Jayme garfinkel,Garfinkel,M,72,None,Finance and Investments ,insurance,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b7e7fa7ea43169012eeaa/416x416.jpg?background=000000&cropX1=0&cropX2=2740&cropY1=22&cropY2=2760
8495,1314,Sam goi,Goi,M,69,None,Food and Beverage ,frozen foods,2.0 BUSD,-0.6809999999999999 millions USD,https://specials-images.forbesimg.com/imageserve/5a80f48da7ea431690133ed6/416x416.jpg?background=000000&cropX1=2072&cropX2=4724&cropY1=446&cropY2=3099
2953,1170,Thomas hagen,Hagen,M,82,None,Finance and Investments ,insurance,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80f48da7ea431690133ed6/416x416.jpg?background=000000&cropX1=2072&cropX2=4724&cropY1=446&cropY2=3099
8512,1247,Carlos hank rhon,Hank rhon,M,70,Mexico,Diversified ,banking,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7fcbf031358e4955ad2203/416x416.jpg?background=000000&cropX1=176&cropX2=1009&cropY1=100&cropY2=933
8604,1282,Christoph henkel,Henkel,M,60,None,Fashion & Retail ,consumer goods,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e0e534bbe6f2652f5252d/416x416.jpg?background=000000&cropX1=0&cropX2=2546&cropY1=745&cropY2=3290
4127,895,Hu kaijun,Hu,M,56,None,Healthcare ,pharmaceuticals,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e0e534bbe6f2652f5252d/416x416.jpg?background=000000&cropX1=0&cropX2=2546&cropY1=745&cropY2=3290
6302,917,Huang yi,Huang,M,56,Hong Kong,Automotive ,auto distribution,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/601330d5e69781741753b1f2f5975025/416x416.jpg?background=000000&cropX1=52&cropX2=333&cropY1=13&cropY2=294
1798,1346,Ramesh juneja,Juneja,M,62,None,Healthcare ,pharmaceuticals,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59cc15df4bbe6f37dd9f9282/416x416.jpg?background=000000&cropX1=479&cropX2=2410&cropY1=4&cropY2=1936
9045,1258,Bruce karsh,Karsh,M,62,None,Finance and Investments ,private equity,2.0 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/37cb3c5439cefb35fd4e59b7834e34a8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=139&cropY2=883
2466,1237,Henry laufer,Laufer,M,72,None,Finance and Investments ,hedge funds,2.0 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/37cb3c5439cefb35fd4e59b7834e34a8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=139&cropY2=883
9375,1339,Lee boo-jin,Lee,F,47,None,Service ,"computer services, tourism",2.0 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5b15aa2ba7ea436b547f5eb6/416x416.jpg?background=000000&cropX1=184&cropX2=1758&cropY1=7&cropY2=1582
5356,1393,Lee jay-hyun,Lee,M,58,None,Diversified ,"food products, entertainment",2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5b15aaed4bbe6f74868b9095/416x416.jpg?background=000000&cropX1=14&cropX2=1304&cropY1=94&cropY2=1384
3362,1355,Wolfgang leitner,Leitner,M,65,Austria,Construction & Engineering ,engineering,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7b76eda7ea43169012ee06/416x416.jpg?background=000000&cropX1=593&cropX2=3244&cropY1=11&cropY2=2660
4820,584,Li ge,Li,M,51,China,Healthcare ,biotech,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a87528931358e4955ada79d/416x416.jpg?background=000000&cropX1=364&cropX2=2000&cropY1=583&cropY2=2220
4443,1605,Harald link,Link,M,63,Thailand,Diversified ,diversified,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/57434b7d4bbe6f636185778a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854
7810,858,Liu ming hui,Liu,M,55,China,Energy ,natural gas distribution,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7cda0fa7ea431690130b75/416x416.jpg?background=000000&cropX1=1126&cropX2=3692&cropY1=63&cropY2=2627
8701,1201,Jeffrey lurie,Lurie,M,66,None,Sports ,Philadelphia Eagles,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8dfde131358e4955ae0037/416x416.jpg?background=000000&cropX1=665&cropX2=2589&cropY1=84&cropY2=2007
2302,1098,Ma xingtian,Ma,M,48,None,Healthcare ,pharmaceuticals,2.0 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/53248972c5824d9bcf7c7db5aecfbf2d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747
7629,1223,Sarah macmillan,Macmillan,F,64,None,Food and Beverage ,Cargill,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/53248972c5824d9bcf7c7db5aecfbf2d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747
8971,1273,Howard marks,Marks,M,72,USA,Finance and Investments ,private equity,2.0 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/59de733931358e542c039e6f/416x416.jpg?background=000000&cropX1=817&cropX2=2143&cropY1=263&cropY2=1588
3615,1270,Miao shouliang,Miao,M,63,None,Real Estate ,real estate,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/589d2e55a7ea431f32192a5e/416x416.jpg?background=000000&cropX1=29&cropX2=723&cropY1=103&cropY2=798
8276,1427,Lachhman das mittal,Mittal,None,87,None,Automotive ,tractors,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59cc1536a7ea434a34f46d14/416x416.jpg?background=000000&cropX1=15&cropX2=2304&cropY1=5&cropY2=2296
5679,1326,Mario moretti polegato,Moretti polegato,None,65,None,Fashion & Retail ,shoes,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f982131358e4955ad1e63/416x416.jpg?background=000000&cropX1=12&cropX2=2905&cropY1=0&cropY2=2895
9646,1179,Vadim moshkovich,Moshkovich,M,51,None,Food and Beverage ,"agriculture, land",2.0 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a80c31da7ea431690133cac/416x416.jpg?background=000000&cropX1=668&cropX2=2596&cropY1=7&cropY2=1935
6752,1525,Mofatraj munot,Munot,M,73,None,Real Estate ,real estate,2.0 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/7c6c5d8021800a5b72c6170da704db3c/416x416.jpg?background=000000&cropX1=56&cropX2=567&cropY1=31&cropY2=542
2326,1361,Jonathan nelson,Nelson,M,62,None,Finance and Investments ,private equity,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/57e196d24bbe6f6781c5301d/416x416.jpg?background=000000&cropX1=21&cropX2=667&cropY1=250&cropY2=896
7832,1115,Florentino perez,Perez,None,71,None,Construction & Engineering ,construction,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a810d9b4bbe6f2652f544ac/416x416.jpg?background=000000&cropX1=60&cropX2=2760&cropY1=282&cropY2=2984
3336,1477,Chuchat & daonapa petaumpai,Petaumpai,,65,Thailand,Finance and Investments ,motorcycle loans,2.0 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/592d7a004bbe6f1b730adefd/416x416.jpg?background=000000&cropX1=64&cropX2=354&cropY1=50&cropY2=340
5417,1477,Peter peterson,Peterson,M,92,None,Finance and Investments ,investments,2.0 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/301309845d8d9ff310b38d473fd6da2b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=92&cropY2=836
8471,1308,Arvind poddar,Poddar,M,60,India,Automotive ,tires,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59cc1d9b31358e542c02fcb0/416x416.jpg?background=000000&cropX1=43&cropX2=2087&cropY1=141&cropY2=2185
5070,1398,Murdaya poo,Poo,M,77,None,Diversified ,diversified,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58adc4234bbe6f0e55874af8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=68&cropY2=812
2648,1702,Ren zhengfei,Ren,M,74,None,Telecom ,telecom equipment,2.0 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/56c6960fe4b062f6b59a146c/416x416.jpg?background=000000&cropX1=279&cropX2=635&cropY1=314&cropY2=670
1922,1235,Antony ressler,Ressler,M,56,None,Finance and Investments ,finance,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8ed46831358e4955ae0767/416x416.jpg?background=000000&cropX1=1020&cropX2=1941&cropY1=240&cropY2=1161
7744,1159,Francisco jose riberas mera,Riberas mera,M,54,None,Manufacturing ,"steel, autoparts",2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a810f404bbe6f2652f544b8/416x416.jpg?background=000000&cropX1=48&cropX2=1351&cropY1=340&cropY2=1642
9665,1357,Rodney sacks,Sacks,M,68,United States,Food and Beverage ,energy drinks,2.0 BUSD,-31.543000000000003 millions USD,https://specials-images.forbesimg.com/imageserve/5a8ee8a44bbe6f2652f63740/416x416.jpg?background=000000&cropX1=505&cropX2=2548&cropY1=0&cropY2=2044
3148,1335,Hilton schlosberg,Schlosberg,None,65,None,Food and Beverage ,energy drinks,2.0 BUSD,-18.864 millions USD,https://specials-images.forbesimg.com/imageserve/56cc6b78e4b062f6b59a5137/416x416.jpg?background=000000&cropX1=134&cropX2=654&cropY1=44&cropY2=564
3130,1236,Brian sheth,Sheth,None,42,None,Finance and Investments ,investments,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/564a387be4b0ffa7afe72f81/416x416.jpg?background=000000&cropX1=58&cropX2=681&cropY1=0&cropY2=624
6297,1222,Lucy stitzer,Stitzer,F,58,None,Food and Beverage ,Cargill,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/564a387be4b0ffa7afe72f81/416x416.jpg?background=000000&cropX1=58&cropX2=681&cropY1=0&cropY2=624
4686,1429,Su suyu,Su,F,69,China,Real Estate ,"utilities, real estate",2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/564a387be4b0ffa7afe72f81/416x416.jpg?background=000000&cropX1=58&cropX2=681&cropY1=0&cropY2=624
7910,1044,Satoshi suzuki,Suzuki,M,64,None,Fashion & Retail ,cosmetics,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/551ad52fe4b0ffa93fd26776/416x416.jpg?background=000000&cropX1=0&cropX2=622&cropY1=6&cropY2=628
1037,1221,Katherine tanner,Tanner,None,62,None,Food and Beverage ,Cargill,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/551ad52fe4b0ffa93fd26776/416x416.jpg?background=000000&cropX1=0&cropX2=622&cropY1=6&cropY2=628
5935,1075,Arvind tiku,Tiku,None,48,None,Energy ,"oil & gas, investments",2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754
9932,1227,Wang liping,Wang,M,52,None,Manufacturing ,hydraulic machinery,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754
9140,1428,Wang xicheng,Wang,M,69,None,Manufacturing ,tires,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/579b39f7a7ea4374a7c66ecf/416x416.jpg?background=000000&cropX1=60&cropX2=711&cropY1=103&cropY2=754
8679,1610,Wei shaojun,Wei,M,55,People's Republic of China,Real Estate ,real estate,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/6831d2c5e08db906f140f99ef0391369/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=40&cropY2=784
2494,1259,Amy wyss,Wyss,None,47,None,Healthcare ,medical equipment,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/55fb1546e4b0ffa7afe4b467/416x416.jpg?background=000000&cropX1=93&cropX2=632&cropY1=53&cropY2=593
2964,1240,Jon yarbrough,Yarbrough,M,61,None,Gambling & Casinos ,video games,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/dd7552476d261280b2c8fcc28c43eb78/416x416.jpg?background=000000&cropX1=137&cropX2=577&cropY1=48&cropY2=488
5391,1544,Vladimir yevtushenkov,Yevtushenkov,M,69,None,Telecom ,"telecom, investments",2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80c9d631358e4955ad2cc7/416x416.jpg?background=000000&cropX1=6&cropX2=2701&cropY1=0&cropY2=2697
2743,1124,Charles zegar,Zegar,M,70,None,Media & Entertainment ,Bloomberg LP,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80c9d631358e4955ad2cc7/416x416.jpg?background=000000&cropX1=6&cropX2=2701&cropY1=0&cropY2=2697
3801,1224,Zhu baoguo,Zhu,M,56,None,Healthcare ,pharmaceuticals,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/589f386aa7ea431f3219482d/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=18&cropY2=758
6944,1281,Saif al ghurair,Al ghurair,M,94,None,Diversified ,diversified,1.9 BUSD,5.485 millions USD,https://specials-images.forbesimg.com/imageserve/5b907c1f479b257341b58dc6bcfca523/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744
3703,1600,Syed mokhtar albukhary,Albukhary,None,66,None,Diversified ,"engineering, energy, construction",1.9 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/34ecc96674c89b47c3c26a4fd3c61898/416x416.jpg?background=000000&cropX1=171&cropX2=569&cropY1=77&cropY2=475
3665,1353,Miriam baumann-blocher,Baumann-blocher,F,43,Switzerland,Manufacturing ,chemicals,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56cc2e6fe4b062f6b59a4fc4/416x416.jpg?background=000000&cropX1=176&cropX2=736&cropY1=122&cropY2=683
4807,1328,Albert berner,Berner,None,82,None,Manufacturing ,fasteners,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/f5c29e3cca4603520881dc6d5c9e2c6b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=19&cropY2=762
6085,1369,Thomas bruch,Bruch,M,68,Germany,Fashion & Retail ,retail,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/1edeb6db1484069b9169eba6abaacea4/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746
1793,1330,Chang yun chung,Chang,M,99,Singapore,Logistics ,shipping,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/1edeb6db1484069b9169eba6abaacea4/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746
6060,1358,Kiat chiaravanont,Chiaravanont,M,,None,Diversified ,diversified,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/1edeb6db1484069b9169eba6abaacea4/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746
6563,1251,Jean-paul and martine clozel,Clozel,,,None,Healthcare ,pharmaceuticals,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a812736a7ea4316901340c1/416x416.jpg?background=000000&cropX1=1951&cropX2=4163&cropY1=658&cropY2=2868
7464,1363,Benjamin de rothschild,De rothschild,M,54,Switzerland,Finance and Investments ,banking,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8123ab4bbe6f2652f54614/416x416.jpg?background=000000&cropX1=484&cropX2=2473&cropY1=4&cropY2=1991
8530,1171,James dinan,Dinan,M,59,United States,Finance and Investments ,hedge funds,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8eddbd4bbe6f2652f635d5/416x416.jpg?background=000000&cropX1=570&cropX2=2499&cropY1=167&cropY2=2096
2111,1072,Charles edelstenne,Edelstenne,M,80,France,Manufacturing ,aviation,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7de9d14bbe6f2652f51fbf/416x416.jpg?background=000000&cropX1=139&cropX2=2043&cropY1=154&cropY2=2059
1723,1421,Bernd freier,Freier,M,61,None,Fashion & Retail ,fashion retail,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e0cae31358e4955ad0dd1/416x416.jpg?background=000000&cropX1=763&cropX2=2623&cropY1=133&cropY2=1992
1425,989,Bill gross,Gross,M,74,United States,Finance and Investments ,investments,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd8a2831358e542c0394b0/416x416.jpg?background=000000&cropX1=914&cropX2=3337&cropY1=246&cropY2=2667
4646,1318,Jeffrey gundlach,Gundlach,M,59,United States,Finance and Investments ,investments,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8ede4c31358e4955ae08c9/416x416.jpg?background=000000&cropX1=595&cropX2=2930&cropY1=0&cropY2=2333
1772,1400,Suat gunsel,Gunsel,M,65,None,Real Estate ,"real estate, education",1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/32ae3665d79edb059b0d655c2f4ac964/416x416.jpg?background=000000&cropX1=118&cropX2=664&cropY1=127&cropY2=673
4091,1298,Shmuel harlap,Harlap,M,73,Israel,Automotive ,automotive,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a90cc2ca7ea434a0c272532/416x416.jpg?background=000000&cropX1=27&cropX2=4254&cropY1=528&cropY2=4757
2444,1311,Roberto hernandez ramirez,Hernandez ramirez,M,76,None,Finance and Investments ,banking,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/589fd4d24bbe6f0e55869079/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=18&cropY2=758
4250,1572,Johannes kaercher,Kaercher,M,67,None,Manufacturing ,"vacuums, cleaning products",1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e1a34a7ea43169013229e/416x416.jpg?background=000000&cropX1=172&cropX2=1445&cropY1=236&cropY2=1508
7205,1422,Friedrich knapp,Knapp,M,67,None,Fashion & Retail ,fashion retail,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56c9ef04e4b062f6b59a2dc3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=124&cropY2=868
8957,1190,Lee myung-hee,Lee,None,74,None,Fashion & Retail ,retail,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/87442ff77ee5bf1f18d8677002f9a2d4/416x416.jpg?background=000000&cropX1=24&cropX2=741&cropY1=10&cropY2=727
6523,1418,Lee seo-hyun,Lee,F,44,None,Diversified ,"computer services, tourism",1.9 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5b15ae9ba7ea436b547f6012/416x416.jpg?background=000000&cropX1=305&cropX2=1698&cropY1=225&cropY2=1619
6369,1774,Liang jiankun,Liang,M,56,None,Metals & Mining ,cobalt mining,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5b15ae9ba7ea436b547f6012/416x416.jpg?background=000000&cropX1=305&cropX2=1698&cropY1=225&cropY2=1619
4263,1215,Liao long-shing,Liao,None,65,None,Manufacturing ,petrochemicals,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/f4cb868a137553c6a43b596e943a94c4/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=5&cropY2=746
8743,1216,Lin shu-hong,Lin,M,89,None,Manufacturing ,petrochemicals,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/88d16c4c04348bd19f4607c4607e09f4/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=23&cropY2=766
2410,1268,Yasseen mansour,Mansour,M,56,None,Diversified ,diversified,1.9 BUSD,-0.268 millions USD,https://specials-images.forbesimg.com/imageserve/e64883d7382b4c35f0fdba9c0e3bf35f/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=89&cropY2=833
1609,1325,David nahmad,Nahmad,None,71,None,Fashion & Retail ,art collection,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7fd08031358e4955ad2231/416x416.jpg?background=000000&cropX1=207&cropX2=1097&cropY1=68&cropY2=958
3344,1347,Alexander nesis,Nesis,M,55,Russia,Finance and Investments ,"metals, banking, fertilizers",1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a808a4f31358e4955ad292e/416x416.jpg?background=000000&cropX1=615&cropX2=2844&cropY1=0&cropY2=2230
2400,1307,Nandan nilekani,Nilekani,M,63,None,Technology ,software services,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f3c7c4bbe6f2652f52fab/416x416.jpg?background=000000&cropX1=741&cropX2=3175&cropY1=16&cropY2=2451
8465,1323,Ranjan pai,Pai,M,45,India,Service ,education,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/57d88f80a7ea430a8a19de0f/416x416.jpg?background=000000&cropX1=23&cropX2=724&cropY1=106&cropY2=807
5952,1382,Park hyeon-joo,Park,None,59,None,Finance and Investments ,mutual funds,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5b15aa8ca7ea436b547f5ec9/416x416.jpg?background=000000&cropX1=144&cropX2=1750&cropY1=6&cropY2=1611
7243,1272,Jennifer pritzker,Pritzker,F,67,None,Service ,"hotels, investments",1.9 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/ddf023d2232062246fe213fe69078302/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863
1013,1395,Qiu jianping,Qiu,None,56,None,Manufacturing ,hand tools,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7ce9e3a7ea431690130cc5/416x416.jpg?background=000000&cropX1=730&cropX2=3332&cropY1=231&cropY2=2832
6128,1491,Megdet rahimkulov,Rahimkulov,M,72,None,Finance and Investments ,investments,1.9 BUSD,-0.7170000000000001 millions USD,https://specials-images.forbesimg.com/imageserve/5a6f989b31358e4955abf236/416x416.jpg?background=000000&cropX1=84&cropX2=568&cropY1=256&cropY2=740
7773,1515,Vito rodriguez rodriguez,Rodriguez rodriguez,M,79,None,Diversified ,processed milk,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a6f989b31358e4955abf236/416x416.jpg?background=000000&cropX1=84&cropX2=568&cropY1=256&cropY2=740
